area_name,area_level,rent_growth,population_growth,housing_completions,time_period,population_growth_score,rent_pressure_score,supply_gap_score,overall_housing_pressure_score,classification,dominant_driver,explanation_summary,time_index,score_qoq_change,score_4q_avg,rent_growth_4q_avg,population_growth_4q_avg,score_rank_in_period,score_percentile_in_period,model_feature_version,geography_level,coverage_scope,source_name,source_period,published_at,quality_flag,data_mode
Cavan,county,10.903956183676456,1.7262638717632623,494.6067872871762,2023Q4,49.28979988292371,53.39162496120916,86.82180315388646,65.943331222623,High pressure,Supply gap,"Cavan is classified as High pressure with an overall score of 65.9. The dominant driver is supply gap, supported by population score 49.3, rent score 53.4, and supply gap score 86.8.",8096,-7.981966500493414,75.52124169584573,12.324394639262408,1.7262638717632623,8,73.07692307692307,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2023Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Wexford,county,13.012711309133804,1.6453382084095167,754.7389319816754,2023Q4,46.74288803125872,74.0304655300602,66.47615665468061,65.55122648014807,High pressure,Affordability,"Wexford is classified as High pressure with an overall score of 65.6. The dominant driver is affordability, supported by population score 46.7, rent score 74.0, and supply gap score 66.5.",8096,-4.352545786976435,67.0890901872828,12.256470290737457,1.6453382084095167,9,69.23076923076923,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2023Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Kerry,county,7.788189243267476,3.337531486146085,538.2040049527617,2023Q4,100.0,22.896942882439546,83.41194552166401,62.52355536164143,High pressure,Population growth,"Kerry is classified as High pressure with an overall score of 62.5. The dominant driver is population growth, supported by population score 100.0, rent score 22.9, and supply gap score 83.4.",8096,-7.32446386961206,73.28874960450709,9.32220717122983,3.337531486146085,10,65.38461538461539,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2023Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Westmeath,county,9.89804888399398,1.756198347107441,546.5257357877239,2023Q4,50.23190485763608,43.546593580105814,82.76108019308833,60.56945048080488,High pressure,Supply gap,"Westmeath is classified as High pressure with an overall score of 60.6. The dominant driver is supply gap, supported by population score 50.2, rent score 43.5, and supply gap score 82.8.",8096,-1.3272626586146572,61.67049502323949,8.783263772902524,1.756198347107441,11,61.53846153846154,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2023Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Tipperary,county,8.268627427228568,1.7971014492753592,373.74311183629,2023Q4,51.51921708176891,27.59909485933671,96.27488177362567,59.853434069538736,Watchlist,Supply gap,"Tipperary is classified as Watchlist with an overall score of 59.9. The dominant driver is supply gap, supported by population score 51.5, rent score 27.6, and supply gap score 96.3.",8096,-8.22012597380062,69.13405210143078,9.389703750098452,1.7971014492753592,12,57.692307692307686,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2023Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Limerick,county,9.399601003286339,1.9240019240019242,566.4325483340278,2023Q4,55.51305920389274,38.66817682245808,81.2041139386152,59.05152814520786,Watchlist,Supply gap,"Limerick is classified as Watchlist with an overall score of 59.1. The dominant driver is supply gap, supported by population score 55.5, rent score 38.7, and supply gap score 81.2.",8096,3.881813784536483,58.566403757808715,7.83248928843679,1.9240019240019242,13,53.84615384615385,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2023Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Monaghan,county,11.523608802084027,1.2121212121212077,728.1854106617848,2023Q4,33.10857900661316,59.45629859021161,68.55298018111597,57.825427309853666,Watchlist,Supply gap,"Monaghan is classified as Watchlist with an overall score of 57.8. The dominant driver is supply gap, supported by population score 33.1, rent score 59.5, and supply gap score 68.6.",8096,0.08348825078016375,61.380943530090676,11.295683393159923,1.2121212121212077,14,50.0,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2023Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Galway,county,8.197963200149951,2.839461230433204,664.9936094487263,2023Q4,84.32461366807894,26.907488850184585,73.49538378386518,57.02607178723569,Watchlist,Population growth,"Galway is classified as Watchlist with an overall score of 57.0. The dominant driver is population growth, supported by population score 84.3, rent score 26.9, and supply gap score 73.5.",8096,-0.06261296319458154,60.84619668926375,7.767263464549634,2.839461230433204,15,46.15384615384615,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2023Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Kilkenny,county,10.44617413125771,1.3901760889712698,667.9315127599932,2023Q4,38.71236471935868,48.91121342309715,73.26560233071152,56.61319924539521,Watchlist,Supply gap,"Kilkenny is classified as Watchlist with an overall score of 56.6. The dominant driver is supply gap, supported by population score 38.7, rent score 48.9, and supply gap score 73.3.",8096,-2.7174155971370126,55.5783900666987,8.724884479735582,1.3901760889712698,16,42.30769230769231,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2023Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Offaly,county,9.340832005894903,1.1627906976744187,561.8117559214616,2023Q4,31.556037245613894,38.09299198809282,81.56551875109116,54.17461174479637,Watchlist,Supply gap,"Offaly is classified as Watchlist with an overall score of 54.2. The dominant driver is supply gap, supported by population score 31.6, rent score 38.1, and supply gap score 81.6.",8096,0.6032084422053572,53.44576439783774,7.663629963136422,1.1627906976744187,17,38.46153846153847,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2023Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Waterford,county,8.655658304608094,1.8942383583267492,722.8310679770858,2023Q4,54.576333139201125,31.387049409880447,68.9717579666389,51.05878957844797,Watchlist,Supply gap,"Waterford is classified as Watchlist with an overall score of 51.1. The dominant driver is supply gap, supported by population score 54.6, rent score 31.4, and supply gap score 69.0.",8096,-11.531276463599347,67.66419881237172,11.927001255546806,1.8942383583267492,18,34.61538461538461,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2023Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Carlow,county,8.063881450769243,1.9323671497584471,725.7496948935335,2023Q4,55.776331591639625,25.595201892228324,68.74348417304506,48.89074074443728,Watchlist,Supply gap,"Carlow is classified as Watchlist with an overall score of 48.9. The dominant driver is supply gap, supported by population score 55.8, rent score 25.6, and supply gap score 68.7.",8096,-3.901008161657373,55.48475804571187,8.415944810387785,1.9323671497584471,19,30.76923076923077,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2023Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Cork,county,6.9029025486774005,1.5576857240670845,757.4936047777401,2023Q4,43.98426805895437,14.232451341058225,66.26070616125723,40.99411661271706,Watchlist,Supply gap,"Cork is classified as Watchlist with an overall score of 41.0. The dominant driver is supply gap, supported by population score 44.0, rent score 14.2, and supply gap score 66.3.",8096,1.3490952882615161,43.11449877334404,5.88392336771407,1.5576857240670845,20,26.923076923076923,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2023Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Laois,county,7.237659847894317,1.0752688172043012,760.5437826079082,2023Q4,28.801527669647204,17.50879312412736,66.02214341090897,39.17268014794397,Stable,Supply gap,"Laois is classified as Stable with an overall score of 39.2. The dominant driver is supply gap, supported by population score 28.8, rent score 17.5, and supply gap score 66.0.",8096,6.263996324834594,35.717371520133206,4.648942687726713,1.0752688172043012,21,23.076923076923077,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2023Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Dublin,county,5.4487145281267075,2.2541541814219497,1053.157266588924,2023Q4,65.90369009191367,0.0,43.136042529487696,30.435155030177818,Stable,Population growth,"Dublin is classified as Stable with an overall score of 30.4. The dominant driver is population growth, supported by population score 65.9, rent score 0.0, and supply gap score 43.1.",8096,-3.4176032147911073,37.15477641896342,5.6350882138897855,2.2541541814219497,22,19.230769230769234,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2023Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Louth,county,6.346004256883245,0.49157303370785715,975.6903921634844,2023Q4,10.431314227520776,8.781967821824434,49.194938650570165,25.277025434461997,Stable,Supply gap,"Louth is classified as Stable with an overall score of 25.3. The dominant driver is supply gap, supported by population score 10.4, rent score 8.8, and supply gap score 49.2.",8096,3.51278712872978,24.59282580342596,4.4758430556027955,0.49157303370785715,23,15.384615384615385,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2023Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Wicklow,county,6.724261542873528,0.37290242386575156,1200.3302221738124,2023Q4,6.696484383371199,12.484053343900685,31.625243154462268,18.98301547601942,Stable,Supply gap,"Wicklow is classified as Stable with an overall score of 19.0. The dominant driver is supply gap, supported by population score 6.7, rent score 12.5, and supply gap score 31.6.",8096,2.7309181745818236,15.803475263593825,4.133663598349575,0.37290242386575156,24,11.538461538461538,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2023Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Kildare,county,7.05840907489608,0.16012810248197648,1545.5906334463823,2023Q4,0.0,15.754427204114918,4.621482099972809,8.150363721635092,Stable,Affordability,"Kildare is classified as Stable with an overall score of 8.2. The dominant driver is affordability, supported by population score 0.0, rent score 15.8, and supply gap score 4.6.",8096,1.0803885570299627,10.63397445426935,6.159329930160473,0.16012810248197648,25,7.6923076923076925,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2023Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Meath,county,6.725875506033548,0.6337709370756024,1604.679247336341,2023Q4,14.906600686231783,12.499849548942002,0.0,7.981259956823158,Stable,Population growth,"Meath is classified as Stable with an overall score of 8.0. The dominant driver is population growth, supported by population score 14.9, rent score 12.5, and supply gap score 0.0.",8096,-2.4039202756561417,11.003607293121398,5.9205640276404266,0.6337709370756024,26,3.8461538461538463,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2023Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Donegal,county,15.16165634919494,2.865497076023395,437.4098451459006,2023Q3,85.14402003379405,100.0,87.80847120300129,92.15219248795933,Critical,Affordability,"Donegal is classified as Critical with an overall score of 92.2. The dominant driver is affordability, supported by population score 85.1, rent score 100.0, and supply gap score 87.8.",8095,6.254947473447658,83.85447004591255,13.543887653154675,2.444980795183227,1,100.0,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2023Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Mayo,county,11.846545646146698,3.1757233592095977,510.08801940172197,2023Q3,94.90753589020561,67.87278986482124,81.54475026989589,78.74852323192798,High pressure,Population growth,"Mayo is classified as High pressure with an overall score of 78.7. The dominant driver is population growth, supported by population score 94.9, rent score 67.9, and supply gap score 81.5.",8095,-6.67014437404103,83.36806942042483,12.649158427821899,2.9963984485467456,2,96.15384615384616,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2023Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Roscommon,county,11.839006636694496,2.5604551920341354,397.2433855451192,2023Q3,75.54366883011741,67.7997282501188,91.27019126389004,78.73670157162702,High pressure,Supply gap,"Roscommon is classified as High pressure with an overall score of 78.7. The dominant driver is supply gap, supported by population score 75.5, rent score 67.8, and supply gap score 91.3.",8095,-3.4368928042558053,81.934799067842,11.973344811500422,2.5025830243021643,3,92.3076923076923,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2023Q3,2026-04-13T02:26:13+00:00,verified-composite,local
